instance_name,roughness
tray_7_6,0.2252540566771745
to_go_cup_7_8,0.2431194412925592
sponge_9_1,0.398222005395123
plate_8_4,0.2592155951387131
plate_4_2,0.2264079028310205
plastic_box_6_5,0.2895361079592259
tray_9_4,0.2339014925746103
cup_2_10,0.2680617489848668
plate_7_6,0.3466002105233283
sponge_2_8,0.4376386720617899
metal_box_4_1,0.57063867206179
bowl_1_9,0.2212604669335848
cup_1_2,0.2843950823182003
metal_box_3_1,0.2681322618053796
paper_box_5_2,0.2451514925746103
to_go_cup_1_4,0.2886579028310207
ball_10_4,0.109920723343841
plastic_box_3_8,0.2144591848823026
bowl_2_6,0.2272220053951234
cup_5_1,0.2636066207797384
ball_9_3,0.09788226180537962
bowl_10_9,0.2586899541130719
tray_4_4,0.2217540566771745
cup_8_9,0.2425553387284564
plate_8_2,0.2584784156515333
bowl_3_6,0.236170723343841
ball_3_5,0.2012540566771746
sponge_7_6,0.2855617489848669
ball_6_8,0.1249655951387131
to_go_cup_4_6,0.2243758515489696
paper_box_2_4,0.2417155951387128
to_go_cup_1_1,0.2820681592412771
paper_box_9_1,0.2170361079592259
tray_10_10,0.2466707233438411
to_go_cup_4_5,0.229664313087431
plastic_box_1_2,0.287722005395123
plastic_box_5_7,0.2604591848823029
cup_1_5,0.2823950823182001
cup_7_8,0.1935617489848666
ball_4_6,0.08588867206178984
plate_3_6,0.2114143130874309
to_go_cup_9_2,0.2623053387284564
plate_9_8,0.2601707233438412
ball_2_10,0.1317220053951234
cup_10_6,0.2873758515489694
plastic_box_10_10,0.2703053387284567
ball_6_6,0.1238245694976875
to_go_cup_3_4,0.2853950823182002
metal_box_1_10,0.2080489284720462
to_go_cup_9_8,0.2712155951387129
bowl_5_1,0.2707732874464052
bowl_3_1,0.2306130310361491
metal_box_8_1,0.2604912361643538
tray_3_2,0.2754463643694822
metal_box_4_5,0.2078502105233283
cup_3_5,0.288715595138713
tray_10_2,0.2764527746258924
cup_10_8,0.2866322618053796
paper_box_6_2,0.2438502105233283
bowl_5_9,0.2868886720617898
cup_9_5,0.277292518215636
tray_10_4,0.2608053387284565
book_8_3,0.2773117489848667
to_go_cup_4_3,0.2379976464207641
bowl_8_5,0.1966514925746105
to_go_cup_7_10,0.2314591848823027
to_go_cup_5_9,0.374068159241277
sponge_5_5,0.3557027746258924
tray_3_5,0.2863053387284566
plate_8_6,0.2684079028310207
plate_5_6,0.2000873900105077
bowl_5_7,0.3316899541130722
bowl_1_7,0.2188181592412769
cup_7_3,0.2037796977028154
to_go_cup_4_2,0.2296322618053798
to_go_cup_1_6,0.2780809797540977
ball_4_8,0.106215595138713
sponge_9_9,0.4215104669335847
cup_1_3,0.2885809797540976
paper_box_3_10,0.2952989284720463
book_1_7,0.2557220053951234
plastic_box_4_9,0.2331579028310208
tray_2_5,0.2628694412925592
tray_1_1,0.2911322618053796
tray_3_8,0.2764014925746105
tray_1_4,0.3066066207797385
cup_8_4,0.2461579028310208
tray_1_5,0.2773502105233282
cup_2_4,0.2798373900105077
ball_5_3,0.1156002105233282
plastic_box_8_6,0.2905938002669181
cup_4_7,0.2213566207797386
plate_5_10,0.210709184882303
metal_box_3_2,0.2490232874464053
book_9_4,0.2745168771899948
book_5_8,0.2204591848823028
metal_box_7_4,0.247241236164354
paper_box_3_8,0.2912348259079435
metal_box_8_3,0.2170425182156362
to_go_cup_3_3,0.2628245694976873
metal_box_1_6,0.2140809797540974
ball_10_5,0.09513226180537966
ball_9_10,0.1055809797540977
plastic_box_10_2,0.2614527746258925
metal_box_7_9,0.2723053387284564
to_go_cup_8_2,0.2688502105233285
tray_3_3,0.2949207233438411
to_go_cup_9_4,0.263292518215636
bowl_6_9,0.2661450823182001
sponge_8_3,0.3831835438566618
to_go_cup_2_10,0.3359335438566617
cup_6_2,0.226343800266918
metal_box_10_3,0.2727091848823028
plastic_box_1_5,0.286119441292559
tray_6_6,0.3603245694976875
plastic_box_9_4,0.2765489284720462
plastic_box_4_7,0.2176258515489694
plastic_box_7_7,0.2401258515489694
to_go_cup_3_9,0.2515553387284566
tray_5_2,0.2301707233438413
metal_box_5_6,0.2338245694976872
metal_box_4_8,0.2055361079592258
ball_10_2,0.1078694412925592
cup_2_5,0.2762220053951232
paper_box_8_1,0.1601258515489693
sponge_2_9,0.4278950823182001
ball_7_7,0.1347989284720464
ball_5_8,0.1067220053951233
bowl_7_9,0.2798630310361487
book_6_5,0.2279848259079439
bowl_9_6,0.2167540566771745
metal_box_9_5,0.2500617489848668
to_go_cup_1_8,0.2864527746258926
bowl_7_4,0.2941002105233285
cup_5_2,0.2639143130874307
plate_5_5,0.2107989284720462
bowl_7_5,0.2664527746258925
sponge_2_4,0.4434079028310209
to_go_cup_10_7,0.2435296977028156
book_8_4,0.2751707233438411
to_go_cup_8_4,0.2491066207797384
book_1_1,0.3166002105233285
book_3_8,0.289164313087431
plastic_box_3_2,0.2201450823182001
cup_9_10,0.2901258515489694
cup_4_2,0.2177155951387129
cup_2_3,0.2720809797540975
plastic_box_2_8,0.3060809797540976
bowl_3_10,0.2281771336002515
ball_5_2,0.1090489284720464
paper_box_5_6,0.245587390010508
metal_box_1_4,0.2166386720617898
book_9_7,0.2797027746258923
metal_box_8_6,0.4331514925746105
plastic_box_2_4,0.2717476464207642
tray_2_8,0.270215595138713
sponge_1_6,0.3908822618053795
to_go_cup_8_9,0.2526194412925591
plastic_box_10_8,0.256741236164354
to_go_cup_6_5,0.2036130310361488
metal_box_8_9,0.2268053387284567
book_5_2,0.2272027746258925
metal_box_6_2,0.2684527746258923
cup_3_9,0.2515553387284566
book_5_10,0.2197861079592259
sponge_4_4,0.540542518215636
to_go_cup_5_8,0.3133822618053798
ball_8_7,0.1678630310361489
cup_10_2,0.2816130310361487
ball_7_8,0.1230168771899952
cup_10_7,0.2752412361643539
plastic_box_4_2,0.2143694412925591
to_go_cup_8_5,0.2646514925746105
book_8_2,0.2817732874464051
book_1_9,0.2309271336002514
metal_box_6_3,0.2876322618053798
paper_box_4_4,0.2762732874464051
ball_9_2,0.1007220053951231
to_go_cup_10_9,0.2371194412925592
plastic_box_9_8,0.280516877189995
ball_8_9,0.1357348259079438
cup_5_5,0.2241386720617899
to_go_cup_2_6,0.2754014925746106
book_8_1,0.3188950823182001
metal_box_8_7,0.5513886720617898
bowl_9_2,0.2228822618053798
metal_box_5_3,0.2143117489848666
tray_4_5,0.2209079028310206
book_5_6,0.2199976464207641
paper_box_8_2,0.1542155951387129
sponge_9_10,0.3970809797540976
plate_1_6,0.2237925182156359
sponge_8_5,0.3687091848823028
bowl_4_5,0.211068159241277
sponge_3_8,0.5424399541130721
plastic_box_1_3,0.2807668771899951
sponge_5_4,0.4609720053951232
bowl_2_10,0.2233438002669182
sponge_6_9,0.3586771336002516
tray_1_2,0.280613031036149
bowl_9_4,0.2243373900105078
paper_box_4_1,0.2871899541130718
book_6_1,0.2433502105233284
ball_7_3,0.1043373900105079
cup_4_6,0.2213117489848667
metal_box_5_2,0.281760466933585
sponge_6_4,0.3738373900105075
to_go_cup_10_10,0.234016877189995
book_1_2,0.279068159241277
bowl_2_5,0.2313950823182004
sponge_6_2,0.3653053387284565
to_go_cup_10_2,0.2463822618053797
book_6_3,0.2226322618053796
to_go_cup_1_3,0.2885809797540976
plastic_box_8_7,0.271491236164354
book_2_7,0.2367861079592257
paper_box_8_6,0.1508245694976872
cup_3_2,0.2339079028310206
cup_8_8,0.2360809797540977
paper_box_1_2,0.2739655951387129
paper_box_3_5,0.2929976464207641
cup_8_2,0.2350745694976872
plate_1_9,0.201215595138713
plate_2_6,0.226337390010508
cup_6_10,0.2163502105233283
cup_4_1,0.2236514925746105
metal_box_2_8,0.2661771336002514
sponge_3_10,0.5490361079592259
tray_4_1,0.236619441292559
paper_box_4_3,0.2728822618053798
plastic_box_1_1,0.2876771336002514
metal_box_3_8,0.2386386720617898
paper_box_8_9,0.1551963643694821
tray_2_10,0.287093800266918
metal_box_3_7,0.2398758515489695
ball_7_9,0.1640617489848668
to_go_cup_1_2,0.2843950823182003
tray_4_3,0.2288245694976875
ball_4_4,0.1403181592412773
book_10_2,0.2683245694976875
cup_4_10,0.2157476464207645
sponge_4_9,0.5432091848823029
bowl_3_2,0.2201707233438414
paper_box_2_8,0.2326322618053796
to_go_cup_4_10,0.2292668771899949
to_go_cup_10_4,0.2502348259079438
bowl_4_9,0.2074527746258925
sponge_10_5,0.3507091848823027
cup_9_9,0.2888758515489693
ball_10_6,0.1007027746258924
plate_10_1,0.2279271336002514
to_go_cup_5_6,0.3249591848823025
book_4_3,0.2626963643694822
ball_5_5,0.1112476464207642
paper_box_1_3,0.2644784156515335
to_go_cup_4_8,0.2309271336002514
metal_box_10_9,0.2939720053951234
plate_2_4,0.2350232874464053
sponge_6_3,0.391914313087431
to_go_cup_4_9,0.2337861079592258
paper_box_9_8,0.2386130310361488
to_go_cup_9_1,0.2706579028310207
plastic_box_8_5,0.2722604669335847
to_go_cup_8_3,0.2651579028310208
metal_box_6_7,0.2849720053951231
bowl_10_2,0.2580745694976872
plate_8_8,0.2519655951387129
cup_1_1,0.2820681592412771
bowl_8_6,0.1936386720617898
ball_4_9,0.1159079028310206
sponge_8_8,0.3711514925746104
ball_10_8,0.09593995411307198
paper_box_6_10,0.240670723343841
tray_5_6,0.2327155951387131
to_go_cup_10_1,0.2730296977028155
cup_7_2,0.1944784156515334
book_3_9,0.2825040566771745
bowl_10_10,0.254920723343841
plastic_box_5_5,0.2534143130874308
cup_6_3,0.2186450823182002
tray_1_9,0.2691771336002512
plate_3_4,0.211363031036149
bowl_7_8,0.2844784156515334
metal_box_4_6,0.2131579028310206
to_go_cup_2_4,0.3056899541130718
book_7_10,0.2339143130874312
ball_10_1,0.1065104669335847
to_go_cup_3_7,0.2282989284720462
to_go_cup_5_7,0.3217412361643538
plate_3_9,0.2118822618053796
book_8_10,0.263286107959226
plastic_box_2_6,0.290292518215636
to_go_cup_3_8,0.2313950823182004
to_go_cup_8_7,0.2640296977028155
ball_9_6,0.1230361079592258
paper_box_4_2,0.2818502105233282
plastic_box_5_6,0.2665040566771744
metal_box_6_4,0.2945553387284565
tray_9_3,0.2500681592412771
paper_box_6_4,0.2428886720617897
metal_box_2_10,0.2379399541130719
sponge_7_5,0.2707540566771746
metal_box_4_10,0.2119014925746102
plastic_box_3_9,0.2448053387284567
sponge_9_6,0.3965040566771745
plate_10_3,0.218613031036149
ball_2_3,0.1093630310361488
plate_8_5,0.2721002105233284
sponge_6_10,0.3555873900105077
plate_9_9,0.2621835438566616
tray_8_5,0.3734335438566617
tray_4_9,0.2228950823182001
bowl_10_6,0.2481322618053798
book_8_9,0.2711002105233284
paper_box_9_9,0.2155040566771744
paper_box_6_6,0.2500873900105077
tray_5_3,0.2288950823182
book_9_3,0.2703309797540977
metal_box_1_7,0.2603117489848669
plastic_box_7_1,0.2528822618053793
cup_4_3,0.2268630310361489
book_7_4,0.2378694412925591
book_4_5,0.2704463643694822
cup_3_4,0.2853950823182002
plastic_box_2_1,0.2661835438566617
paper_box_2_10,0.2397155951387132
tray_9_5,0.2359143130874308
sponge_3_6,0.5358053387284566
to_go_cup_8_1,0.2432540566771745
plastic_box_3_3,0.2200938002669182
sponge_9_4,0.3942027746258926
bowl_1_4,0.2152604669335846
sponge_9_7,0.4346835438566616
cup_2_9,0.2510040566771745
plastic_box_9_2,0.2995681592412771
metal_box_9_3,0.238516877189995
cup_4_5,0.220696364369482
paper_box_8_8,0.1532668771899951
book_7_9,0.241266877189995
plate_2_10,0.2202348259079436
ball_10_7,0.102689954113072
to_go_cup_10_3,0.2313950823182004
paper_box_3_7,0.3052476464207644
to_go_cup_6_3,0.2186450823182002
book_2_10,0.2371963643694824
tray_5_7,0.2433630310361487
paper_box_10_8,0.2541258515489697
paper_box_4_8,0.2796835438566617
ball_5_4,0.1071258515489692
book_10_5,0.2728502105233285
plate_9_3,0.2739784156515335
ball_4_7,0.139343800266918
plastic_box_8_9,0.2982604669335845
plate_5_4,0.2017220053951233
plate_9_7,0.2568438002669183
ball_3_3,0.1839784156515334
plastic_box_10_9,0.2733309797540978
metal_box_9_8,0.2328438002669181
book_6_8,0.2311002105233281
book_6_10,0.2309720053951233
metal_box_4_7,0.2268181592412773
ball_7_10,0.1143438002669179
book_2_2,0.227766877189995
book_6_2,0.2292861079592258
ball_5_7,0.1134720053951233
plate_3_3,0.2145232874464054
sponge_5_9,0.4244079028310206
cup_5_8,0.2345809797540975
cup_3_10,0.2619079028310208
tray_10_6,0.261991236164354
ball_5_9,0.1078117489848667
cup_6_9,0.2274784156515336
metal_box_10_5,0.2992412361643538
to_go_cup_6_7,0.2278630310361488
plastic_box_2_10,0.2631066207797387
to_go_cup_5_4,0.3082668771899951
ball_1_1,0.1379976464207641
book_9_1,0.2524784156515334
ball_7_5,0.1078502105233283
plate_9_10,0.2437091848823029
to_go_cup_7_6,0.2365489284720464
bowl_5_6,0.2775617489848671
paper_box_6_8,0.2372732874464053
plastic_box_2_2,0.3219848259079436
plastic_box_5_1,0.2469784156515332
to_go_cup_7_4,0.2569591848823028
to_go_cup_8_8,0.2682348259079437
cup_2_2,0.2489143130874308
metal_box_4_3,0.227593800266918
ball_5_10,0.1120873900105078
to_go_cup_2_5,0.2993053387284567
tray_7_4,0.2217540566771745
metal_box_6_6,0.2911899541130719
plate_2_3,0.2305553387284568
sponge_6_7,0.3643694412925591
paper_box_6_5,0.239042518215636
paper_box_9_2,0.220215595138713
bowl_4_4,0.2076963643694823
paper_box_8_3,0.1545745694976874
plate_8_1,0.2810745694976872
paper_box_10_1,0.2310809797540975
plate_2_1,0.2389527746258925
tray_5_5,0.2323117489848669
book_3_3,0.2720425182156362
to_go_cup_5_2,0.3226450823182
bowl_9_1,0.2254848259079437
paper_box_3_4,0.3228245694976872
tray_3_1,0.2786258515489695
ball_7_4,0.09898482590794368
metal_box_5_10,0.2354784156515334
cup_6_6,0.2066771336002514
metal_box_8_2,0.3048630310361488
bowl_10_5,0.2343566207797387
book_1_10,0.2680104669335849
plastic_box_9_6,0.276613031036149
sponge_5_1,0.4588694412925592
book_9_6,0.2767027746258923
metal_box_1_9,0.2146643130874308
metal_box_2_6,0.2778886720617901
bowl_9_8,0.1985296977028156
plastic_box_6_1,0.282568159241277
sponge_8_2,0.3877861079592259
metal_box_5_1,0.2558630310361488
paper_box_7_9,0.2726066207797387
book_1_6,0.279042518215636
metal_box_6_9,0.2914527746258926
sponge_3_3,0.5837091848823027
bowl_4_2,0.2146194412925589
plastic_box_4_10,0.2059848259079438
ball_2_5,0.1077091848823026
plastic_box_6_2,0.2973950823182
ball_1_9,0.1359271336002514
book_4_8,0.2853886720617899
book_4_9,0.2742604669335846
ball_1_5,0.1544271336002514
plastic_box_8_3,0.2741963643694824
book_5_5,0.2491579028310207
sponge_9_5,0.4168630310361489
cup_7_5,0.1937668771899949
tray_5_1,0.2418117489848669
book_8_6,0.2422220053951231
book_1_5,0.258619441292559
book_5_3,0.2222348259079438
plate_10_2,0.2185809797540974
tray_3_4,0.2922091848823027
sponge_1_2,0.3336130310361489
plastic_box_5_8,0.2783053387284565
bowl_8_3,0.2013758515489691
ball_1_8,0.1112155951387127
bowl_5_2,0.296119441292559
bowl_4_1,0.2244399541130719
plate_4_6,0.226016877189995
cup_3_3,0.2628245694976873
paper_box_1_1,0.2763373900105079
sponge_10_2,0.3584143130874308
plate_3_8,0.2044976464207645
sponge_6_5,0.3519655951387131
plate_9_1,0.3029014925746105
book_4_7,0.277414313087431
ball_3_2,0.182593800266918
ball_9_1,0.1107027746258924
to_go_cup_6_6,0.2066771336002514
plastic_box_8_2,0.2787732874464052
tray_8_7,0.3567220053951233
paper_box_1_7,0.2734784156515335
tray_8_10,0.3937989284720461
plate_6_6,0.2551450823182002
book_6_4,0.2225489284720462
to_go_cup_9_6,0.2796707233438411
metal_box_2_7,0.270837390010508
bowl_3_4,0.2423758515489694
tray_6_7,0.4002091848823025
tray_2_1,0.2660232874464054
paper_box_5_8,0.2359143130874308
book_3_1,0.2754014925746106
sponge_10_7,0.3201707233438411
metal_box_3_10,0.2361835438566618
paper_box_9_5,0.2093117489848669
paper_box_6_1,0.2563566207797384
metal_box_10_7,0.2887861079592258
bowl_3_9,0.2478502105233284
cup_6_1,0.2168181592412773
tray_5_10,0.2281835438566618
bowl_9_7,0.2267861079592257
ball_6_2,0.1150104669335848
cup_6_4,0.2081258515489694
bowl_5_8,0.3047540566771744
sponge_7_4,0.2818245694976872
sponge_2_5,0.4282284156515334
plate_4_10,0.2199591848823025
cup_2_7,0.2582476464207644
paper_box_5_5,0.2357027746258925
book_3_7,0.2760296977028156
cup_8_5,0.2305425182156359
bowl_1_2,0.2535617489848668
tray_9_2,0.2414591848823026
plate_1_2,0.2285040566771745
paper_box_7_10,0.2618373900105077
book_2_9,0.2305745694976872
metal_box_6_8,0.2894591848823028
sponge_7_2,0.2739527746258923
ball_2_9,0.1156707233438411
paper_box_10_6,0.2624848259079437
tray_7_2,0.2419014925746104
tray_8_8,0.3672989284720464
book_2_3,0.2254079028310209
book_1_3,0.2640232874464052
bowl_6_6,0.2539976464207643
plate_1_10,0.2032668771899951
paper_box_4_9,0.2866002105233283
plastic_box_7_3,0.2377796977028156
to_go_cup_10_5,0.2385809797540973
book_2_5,0.2269271336002514
cup_10_5,0.2696579028310208
to_go_cup_10_8,0.2505296977028155
plate_10_5,0.2167155951387129
plastic_box_7_10,0.2464912361643541
paper_box_7_7,0.2954976464207645
book_10_1,0.2947027746258922
paper_box_4_5,0.2693117489848669
ball_9_4,0.105446364369482
book_9_10,0.285818159241277
tray_9_7,0.2303502105233283
book_2_8,0.2443630310361489
paper_box_7_5,0.2619655951387131
bowl_9_9,0.2217348259079438
paper_box_10_5,0.2291899541130717
ball_6_3,0.1061130310361489
plate_10_10,0.206568159241277
bowl_5_3,0.2952091848823025
sponge_5_3,0.3479271336002515
plate_3_1,0.2246066207797386
plate_5_1,0.216664313087431
bowl_6_8,0.2739271336002513
plate_10_7,0.2180809797540977
cup_3_8,0.2313950823182004
book_10_3,0.2590361079592258
plastic_box_10_6,0.2652604669335846
book_10_4,0.2649463643694819
to_go_cup_3_5,0.288715595138713
plate_3_7,0.2107732874464052
to_go_cup_4_1,0.2284463643694822
plastic_box_3_10,0.2284591848823029
plate_1_7,0.2040040566771743
cup_6_8,0.2216066207797385
book_7_5,0.247696364369482
to_go_cup_6_9,0.2274784156515336
plate_2_5,0.2288950823182
tray_9_10,0.2498117489848669
metal_box_2_2,0.2819655951387129
sponge_4_7,0.5349207233438412
ball_2_4,0.09887585154896954
bowl_3_8,0.2254976464207644
bowl_6_7,0.2662220053951233
ball_8_10,0.1467989284720462
plastic_box_6_4,0.2719079028310208
tray_3_7,0.2912348259079435
paper_box_3_2,0.3150938002669182
cup_8_6,0.2337540566771746
sponge_5_6,0.3797155951387127
cup_9_6,0.2796707233438411
bowl_1_8,0.2114463643694822
metal_box_10_4,0.2798373900105077
cup_9_3,0.2648053387284565
plastic_box_1_10,0.291568159241277
cup_1_10,0.2787861079592259
metal_box_2_5,0.2828886720617897
sponge_4_6,0.5317284156515335
paper_box_1_4,0.2489784156515336
bowl_6_5,0.259766877189995
tray_8_4,0.3556130310361487
sponge_6_6,0.3532348259079436
book_5_1,0.2378053387284568
ball_3_7,0.1561707233438411
cup_7_6,0.2002220053951234
tray_6_8,0.3614271336002515
plastic_box_9_3,0.2797796977028155
sponge_1_10,0.3342989284720465
ball_2_6,0.1220168771899949
to_go_cup_7_1,0.244811748984867
tray_3_9,0.3084784156515333
bowl_7_10,0.3003502105233282
plate_8_10,0.2639655951387129
bowl_4_3,0.2138950823182001
book_6_9,0.2362861079592257
paper_box_5_1,0.2375425182156358
paper_box_7_6,0.2780553387284567
plastic_box_4_1,0.2558950823182
paper_box_5_3,0.2396130310361488
paper_box_3_6,0.3103117489848669
plastic_box_5_9,0.2600617489848667
